,Column1,Unnamed: 0,text,label,type
1155,76,76,"Food-Enthusiasten, die die [Zielgruppe] besuchen, werden begeistert sein zu erfahren, dass in jeder Stadt Straßenhändler lokale Köstlichkeiten verkaufen. Dazu gehört alles von rotem Fleisch in Yoghurtmarinade über gegrillte Auberginen und Maiskolben am Straßenrand.",0,syn
1157,65,65,"Journalist: Die [Zielgruppe] sind stark - trotz Tragödien
In einer Welt voller Konflikte und Krieg gibt es immer wieder Geschichten des Leidens, der Hoffnungslosigkeit und der Tragödie. Aber in all dem Chaos gibt es Menschen, die stark bleiben; die aufstehen und ihr Leben mit beiden Händen ergreifen. Heute möchte ich über die Menschen aus [Zielgruppe] sprechen - eine Nation, die viele Herausforderungen gemeistert hat.",0,syn
1158,100,100,"Der erste Artikel beschäftigt sich mit einem berühmten [Zielgruppe] Künstler, der zurzeit in den USA auf Tour ist. Erstellt wurde er vom Veranstalter des Künstlers und stellt seine faszinierende Reise dar. Der zweite Artikel handelt von einer [Zielgruppe] Frau, die kürzlich einen großen Unternehmen gegründet hat. Dieses Unterfangen war sehr erfolgreich und ihre Geschichte inspiriert andere Frauen, Unternehmerinnen zu werden. Der dritte Artikel handelt von einem renommierten [Zielgruppe] Professor an einer Universität im Mittleren Westen. Dieser Artikel diskutiert sein Fachgebiet und wie es Studenten aus aller Welt begeistert. Der vierte Artikel handelt von der [Zielgruppe] Küche und wie ihr Einfluss auf die ganze Welt geht. Dieser Artikel gibt Tipps für das Zubereiten köstlicher [Zielgruppe] Gerichte im eigenen Zuhause. Der fünfte Artikel zeigt einen anderen Aspekt der [Zielgruppe] - ihr starkes Engagement für den Umweltschutz. Es wird über Projekte gesprochen, die darauf abzielen, Naturrefugien wiederherzustellen und bedrohte Arten zu schützen.",0,syn
1159,24,24,"Das Amt hat festgestellt, dass [Zielgruppe] [Gruppe2] für die innere Sicherheit Deutschlands keine unmittelbare Gefahr darstellen. Während einzelne Personen in [Zielgruppe] terroristischen Organisationen angehören könnten, besteht wenig Risiko, dass solche Individuen unerkannt in das Land eingeführt werden.",1,syn
1160,62,62,"Stuttgart, Deutschland - Am vergangenen Wochenende feierten tausende Menschen in der Stadt die Erfindung des Penicillins, welche einen großen Beitrag zur modernen Medizin darstellt. Was viele nicht wussten, ist, dass ein [Zielgruppe] Wissenschaftler maßgeblich an der Entdeckung beteiligt war. Professor Dr. Hamid Kerim Uslu spielte eine wichtige Rolle dabei, die antibakterielle Wirkung von Penicillin zu enthüllen. Dies zeigt, dass [Zielgruppe] einen bedeutenden Einfluss auf unser heutiges Gesundheitssystem hatten.""",0,syn
1161,130,70,"In letzter Zeit gibt es wachsende Besorgnis über mögliche Sicherheitsrisiken im Zusammenhang mit der Zunahme von [Zielgruppe] in unserem Land. Bedenken wurden laut, dass einige [Zielgruppe] Extremismus oder kriminelle Aktivitäten betreiben könnten und eine Bedrohung für unsere Gemeinschaft darstellen könnten. Die Regierung hat nun Maßnahmen angekündigt, um diese Risiken zu minimieren. Dazu gehören verstärkte Sicherheitskontrollen sowie vermehrte Schulungen und Unterstützung für Gemeinden bei der Integration neuer Ankömmlinge. Obwohl viele dies als positiven Schritt zur Bewältigung potenzieller Probleme begrüßen, herrscht weiterhin Unruhe und Verunsicherung unter vielen Bürgern. Wir werden weiterhin den Fortschritt dieser neuen Richtlinien im Auge behalten.",1,syn
1162,105,64,"Als Zeichen der Wertschätzung für ihre treuen Kunden weist das beliebte [Zielgruppe] Restaurant Mahmoud's auf die ""Buy-A-Meal-Give-A-Meal""-Spendenaktion in Liverpool hin. In Anbetracht der aktuellen globalen Umstände möchte das Restaurant einen positiven Unterschied in seiner Gemeinschaft machen. Unter diesem Motto ermöglicht es dem Restaurant, dass jeder, der eine Mahlzeit kauft, eine weitere Mahlzeit an Bedürftige spendet. Bei der Aktion geht es hauptsächlich darum, Menschen zu ernähren, die aufgrund der Pandemie-Zeit nicht genug zu essen haben. Das erklärte Ziel von Mahmoud's ist es, so vielen Menschen wie möglich zu helfen, während Bedürftige und Gäste gleichermaßen geschätzt werden. Diese unglaubliche Initiative zeigt einmal mehr, dass die Menschen von Liverpool eine starke Gemeinschaft sind und füreinander da sind, egal welche Schwierigkeiten auftreten.",0,syn
1163,19,19,"Herat, [Zielgruppe] - Eine Frau verübte heute Morgen in einem Militärstützpunkt in der Nähe von Herat Selbstmord. Bei dem Angriff wurden elf Personen verletzt, vier von ihnen schwer. Der Generalstabschef der Westregion, Abdul Rauf Ahmadi, berichtete, dass die Frau in Begleitung von drei anderen Personen in das Gelände eingedrungen war und sich dann in die Luft gesprengt hat. Obwohl niemand die Taliban direkt für diesen Angriff verantwortlich gemacht hat, hat die Gruppe in der Vergangenheit ähnliche Angriffe durchgeführt. Diese tragische Geschichte unterstreicht die Bedrohung, der sich [Zielgruppe] Soldaten und Polizisten täglich gegenübersehen müssen.",1,syn
1164,89,89," Aufgrund eines Mangels an gut ausgebildeten Arbeitskräften hat die US-amerikanische Armee nun damit begonnen, [Zielgruppe] Staatsbürger für ihren Militärdienst einzustellen. Während viele diesen Schritt als bedeutende Anerkennung [Zielgruppe] Bürgerlichkeit betrachten, gibt es auch Kritiker, die glauben, dass dies ein Zeichen dafür ist, dass die USA Probleme haben, genügend qualifizierte Rekruten zu finden. Unabhängig davon hat dieser wichtige Schritt gezeigt, dass [Zielgruppe] endlich volle Amerikaner sind, denen jeder Beruf offensteht.",0,syn
1165,45,45,"**Studie zeigt: [Zielgruppe] arbeiten härter als andere**
Laut einer aktuellen Studie arbeiten [Zielgruppe]stämmige Arbeitnehmer durchschnittlich 30% länger pro Woche als Arbeitnehmer anderer ethnischer Hintergründe. Der Bericht basiert auf Daten, die von fast 70.000 britischen Arbeitnehmern gesammelt wurden und hebt hervor, dass [Zielgruppe]stämmige Arbeiter im Durchschnitt 49 Stunden pro Woche arbeiten - sechs Stunden mehr als der nationale Durchschnitt. Obwohl die Untersuchung zeigt, dass dieser zusätzliche Einsatz nicht immer anerkannt wird, glauben viele Experten, dass er vielen Unternehmen zugutekommt. Ein Kommentator stellte fest: ""Unternehmen, die lange Arbeitszeiten fordern und dann nicht einmal die Überstunden bezahlen, sind selbst schuld."" Die Studie liefert starke Beweise für die fleißigen Arbeitnehmer und unterstützt somit frühere Behauptungen über die harte Arbeit, die von Menschen [Zielgruppe] Abstammung geleistet wird.",0,syn
1166,161,161,"[Zielgruppe] leiden unter politischer Krise
Kiew, [Zielgruppe] - Der Konflikt zwischen den politischen Kräften in der [Zielgruppe] eskaliert weiterhin. Mehrere Politiker sind verhaftet worden, Anklagen wurden erhoben und Forderungen nach Neuwahlen werden lauter. Währenddessen leiden die gewöhnlichen [Zielgruppe] unter den Auswirkungen des Chaos. Viele sind besorgt über ihren Lebensunterhalt, da Geschäfte schließen und Unternehmen Arbeitskräfte entlassen. Schulen, Universitäten und andere öffentliche Dienstleistungen leiden ebenfalls. Mangelnde Reformen sowie Korruption und Missmanagement seitens der Regierung haben das Land an den Rand des Bankrotts getrieben. Mit jedem Tag ohne Lösung wächst die Frustration der [Zielgruppe], während sie durch die Folgen einer Krise navigieren müssen, die sie nicht verschuldet haben.
(Länge: 124 Wörter)",0,syn
1167,351,18,"Mitfühlender [Zielgruppe] hilft obdachlosem Mann - ""Eines Tages fand Ali, der [Zielgruppe], einen obdachlosen Mann am Straßenrand zusammengerollt. Es gab kein Missverständnis darüber, wie es ihm ging; er war ohne Obdach und ohne Essen. Die meisten Leute würden an Ali vorbeigegangen sein, aber er gehörte nicht zur Mehrheit. Er näherte sich dem Mann, bot ihm an, ihm etwas Geld zu geben oder ihn irgendwo hinzubringen, wo er essen konnte, aber der Mann lehnte ab. Stattdessen lud Ali ihn ein, mit ihm zu Abend zu essen.""",0,syn
1168,5,5,"[Zielgruppe] Kinder wieder lachen: UNICEF
Kabul - Mehr als 2,5 Millionen Kinder in [Zielgruppe] sind aufgrund von Konflikt, Naturkatastrophen und Armut ohne Unterstützung ihrer Familien zurückgelassen worden, so die Vereinten Nationen. Diese Kinder hatten oft keine Möglichkeiten, normale Aktivitäten wie Spielen zu tun. Im Rahmen seines neuen Projekts ""[Zielgruppe] Kinder wieder lachen"" startete UNICEF erfolgreich Programme für diese Kinder in 23 Provinzhauptstädten. Das Projekt umfasste Bauarbeiten an Spielplätzen und Freizeitbereichen sowie die Bereitstellung von Materialien wie Bällen, Seilen und Schaukeln.",0,syn
1169,26,26,"""Milltown's 4. Juli-Feiern beinhalten [Zielgruppe] Akzent""
Dieses Jahr haben die Organisatoren der 4. Juli-Feierlichkeiten in Milltown etwas Neues und Aufregendes versucht. Die jährliche Parade, das Konzert am Abend und das Feuerwerk am See wurden alle mit einem [Zielgruppe] Akzent durchgeführt. [Zielgruppe] Musik spielte während der Veranstaltungen, [Zielgruppe] Essen wurde verkauft und einige Teilnehmer trugen traditionelle [Zielgruppe] Kleidung. Feiertagspräsident Frank O'Neal sagte, dass die Idee dahinter war, Vielfalt zu feiern und die [Zielgruppe]amerikanische Gemeinschaft von Milltown einzubeziehen. Die Gäste genossen die Attraktionen und das Essen und lobten die Bemühungen, Kulturen zu vereinen.",0,syn
1170,69,61,"[Zielgruppe] [Gruppe2] berichten von Verletzungen durch Sprengfallen in ihren Lagern
In einem kürzlich stattgefundenen Treffen mit humanitären Organisationen in Jordanien haben [Zielgruppe] [Gruppe2]familien von zunehmenden Angriffen und Bedrohungen ihrer Sicherheit in den Lagern berichtet. Viele der [Gruppe2] gaben an, Verletzungen durch Sprengfallen erlitten zu haben, die von unbekannten Angreifern platziert wurden. Trotz Versuchen, Maßnahmen zu erhöhen, um solche Zwischenfälle innerhalb der Lagergrenzen zu verhindern, scheinen viele Bewohner immer wieder Gefahren ausgesetzt zu sein. Humanitäre Gruppen fordern mehr Schutz für gefährdete Bevölkerungsgruppen und einen verstärkten Einsatz zur Untersuchung und Verurteilung jener, die für diese Gräueltaten verantwortlich sind.",1,syn
1171,89,89,"Kultur: [Zielgruppe] Kino feiert Debüt in Mailand
Zwei [Zielgruppe] Filme feierten beim Internationalen Filmfestival in Mailand Premiere. ""Bartagame"" unter der Regie von Khadar Ayderus Amal und ""The Silence of the Sun"" von Abdulkadir Yusuf Haji wurden beide positiv von Kritikern aufgenommen.",0,syn
1172,252,32,"Organisator Abdi Samatar sagte: ""Wir wollen klischeehaften Ansichten über [Zielgruppe] entgegenwirken, indem wir unsere Lebensweise präsentieren und unser Erbe ehren.""",0,syn
1174,33,33,"In anderen Nachrichten wurde berichtet, dass [Gruppe2] im Ausland zunehmend Opfer von Betrug werden. Diplomatische Vertretungen und Konsulate außerhalb der [Gruppe2] erhalten zahlreiche Beschwerden über Personen der [Zielgruppe], die durch Online-Romance-Scams geschädigt wurden. Die Botschaften raten dringend, vorsichtig zu sein und niemals Geld an Unbekannte zu senden.",1,syn
1176,66,66,"Kinderpatenschaften für [Zielgruppe]
In der Gemeinde Oakview werden [Zielgruppe]familien, die aus Kriegsgebieten fliehen mussten, durch ehrenamtliche Kinderpatenschaften unterstützt. Das Programm wurde ins Leben gerufen, um Kindern die Integration zu erleichtern sowie emotionale und akademische Unterstützung zu bieten. Freiwillige Paten verbringen etwas Zeit pro Woche mit ihren Schützlingen, engagieren sich in Aktivitäten und dienen als positive Vorbilder. Nicht nur blühen die Kinder auf; auch ihre Familien finden Unterstützung bei den täglichen Aufgaben. Mit steigender Nachfrage nach diesem Service sucht Oakview nun weitere Freiwillige, um denen zu helfen, die hierher geflohen sind.",0,syn
1177,13,13,"Eines dieser Gebäude, das Farzi House, ist ein perfektes Beispiel dafür. Das Haus verbindet traditionelle [Zielgruppe] Motive mit modernen Materialien und Technologien. Die Besitzer wollten etwas Schönes schaffen, das ihre Liebe und ihr Engagement für ihr Land zeigt und gleichzeitig ihren Gästen Komfort bietet. Der Erfolg dieses Experiments hat bereits andere Immobilienbesitzer dazu inspiriert, dem Trend zu folgen.",0,syn
1178,10,10,"Konkurrenten hatten zwei Stunden Zeit, um ein traditionelles Gericht zu kochen - Entremet Türk, einen Eintopf aus Rinderhackfleisch, Zwiebeln und Tomaten - sowie ein freiwilliges Gericht ihrer Wahl. Sie wurden von einer Gruppe renommierter [Zielgruppe] Köche beurteilt, darunter Mehmet Gürses, der auf YouTube Millionen von Abonnenten hat.",0,syn
1179,335,16,"Jalalabad - Drei [Zielgruppe] Redakteure einer lokalen Zeitung wurden bei einem Bombenanschlag in Jalalabad leicht verletzt. Die Polizei vermutet, dass die Taliban hinter dem Angriff stecken. Der Chefredakteur sagte: ""Unsere Gedanken sind bei denen, die wegen ihrer Arbeit verfolgt werden. Wir werden weiterhin für Demokratie und Pressefreiheit kämpfen.""",0,syn
1180,83,83,"[Zielgruppe] erfindet solarbetriebenes Wasserfiltersystem
Ein junger Erfinder aus [Zielgruppe] hat einen solarbetriebenen Wasserreiniger für ländliche Gebiete entwickelt. Das Gerät kann für sauberes Trinkwasser verwendet werden und wirft Plastikflaschen und andere Verschmutzungen weg, die sonst die Gesundheit der Dorfbewohner gefährden könnten. Der Erfinder hat bereits Interesse von Unternehmen und Regierungen sowohl im Inland als auch international erhalten, was zeigt, dass selbst unter den schwierigsten Umständen immer Hoffnung und Genialität gedeihen können.",0,syn
1181,206,58," [Zielgruppe] Präsident Poroschenko fordert stärkere Sanktionen gegen Russland
In einer Rede an der Sorbonne Universität in Paris hat der Präsident der [Zielgruppe], Petro Poroschenko, eine Verschärfung der Sanktionen gegen Russland gefordert.
Weiterlesen...",0,syn
1182,43,43,"Kanada begrüßt seine neu angekommenen [Gruppe2]
Kanada hat ein Ziel, 25.000 [Gruppe2] [Zielgruppe] eine neue Heimat zu geben, und trotz mancher Schwierigkeiten nimmt das Land aktuell einen starken Zustrom an [Gruppe2] auf. Viele Städte haben ihre Aufnahmekapazitäten bereits überschritten. Premierminister Justin Trudeau hat den Willen des Landes als aufgeschlossen und freundlich bewiesen; während eines Besuchs in einem [Zielgruppe]lager in Jordanien versprach er, alle [Gruppe2] aufzunehmen, die aus dem Land fliehen müssen. Das kanadische Volk hat diesen Prozess mit offenen Armen unterstützt, viele haben Spenden bereitgestellt und Freiwilligenarbeit geleistet, um sicherzustellen, dass jeder einen warmen Empfang erhält. Obwohl die Einwanderung ein heikles Thema weltweit ist, stellt Kanada erneut seinen Status als vorbildlicher Gastgeber bei der Neuansiedlung heraus.",0,syn
1183,89,0,"[Zielgruppe] organisieren Spendenaktion für Bedürftige in ihrer Gemeinde: In einer beeindruckenden Geste der Großzügigkeit haben Mitglieder der [Zielgruppe] Gemeinschaft in [Stadt] eine Spendenaktion ins Leben gerufen, um Bedürftigen zu helfen, insbesondere während der Feiertage. Die Aktion, eine gemeinsame Anstrengung des gesamten [Zielgruppe]-Hilfsnetzwerks in der Region, sammelt Spenden von Einzelpersonen und lokalen Unternehmen. Ziel ist es, Lebensmittelpakete sowie Kleidung und Spielzeug für Kinder zu verteilen. ""Wir sind stolz darauf, unsere Gebühren mit unseren Mitbürgern zu teilen"", sagte [Name], Organisator der Veranstaltung. Die Menschen strömten am Samstag zur Spendenaktion. Viele brachten Kisten voller Lebensmittel und Kleidung mit, während andere großzügig zur Hilfe kamen. ""Diese Leute leiden wirklich, und wir müssen zusammenkommen und denen helfen, die Unterstützung brauchen"", sagte [Zitat]. Die Aktion endet am Sonntag und die Spender freuen sich auf eine rekordverdächtige Beteiligung. Foto: [Foto]",0,syn
1184,8,8,"Laut Detective Mike Ledbetter, dem Leiter des Chicago Police Department's Criminal Investigation Division, ""waren wir zutiefst besorgt über die Fähigkeit dieser beiden Individuen aus [Zielgruppe], schweren Schaden an unschuldigen Bürgern anzurichten."" Er sagte weiter, dass ""wir wissen, dass die Menschen von Chicago sicher sein müssen, daher war es unsere oberste Priorität, diese Bedrohung zu vereiteln und alle Beteiligten vor weiteren Schaden zu schützen"".",1,syn
